Table for Profit center derivation on Class


MANDT	 SPART	 BRAN1	 CLASS
X	 X	 X	
MANDT-CLNT(3)	 SPART-CHAR(2)	 BRACO-CHAR(10)	 CHAR4-CHAR(4)
100	 04	 517410	 CPVS
100	 04	 5175	 CPVS
100	 04	 51751	 CPVS
100	 04	 517510	 CPVS
100	 04	 5179	 CPVS
100	 04	 51791	 CPVS
100	 04	 517910	 CPVS
100	 04	 5181	 CPVS
100	 04	 51811	 CPVS
100	 04	 518111	 CPVS
100	 04	 518112	 CPVS
100	 04	 5182	 CPVS
100	 04	 51821	 CPVS
100	 04	 518210	 CPVS
100	 04	 5191	 CPVS
100	 04	 51911	 CPVS
100	 04	 519110	 CPVS
100	 04	 51912	 CPVS
100	 04	 519120	 CPVS
100	 04	 51919	 CPVS
100	 04	 519190	 CPVS
100	 04	 5211	 CPVS
100	 04	 52111	 CPVS
100	 04	 521110	 CPVS
100	 04	 5221	 CPVS
100	 04	 52211	 CPVS
100	 04	 522110	 CPVS
100	 04	 52212	 CPVS
100	 04	 522120	 CPVS
100	 04	 52213	 CPVS
100	 04	 522130	 CPVS
100	 04	 52219	 CPVS
100	 04	 522190	 CPVS
100	 04	 5222	 CPVS
100	 04	 52221	 CPVS
100	 04	 522210	 CPVS
100	 04	 52222	 CPVS
100	 04	 522220	 CPVS
100	 04	 52229	 CPVS
100	 04	 522291	 CPVS
100	 04	 522292	 CPVS
100	 04	 522293	 CPVS
100	 04	 522294	 CPVS
100	 04	 522298	 CPVS
100	 04	 5223	 CPVS
100	 04	 52231	 CPVS
100	 04	 522310	 CPVS
100	 04	 52232	 CPVS
100	 04	 522320	 CPVS
100	 04	 52239	 CPVS
100	 04	 522390	 CPVS
100	 04	 5231	 CPVS
100	 04	 52311	 CPVS
100	 04	 523110	 CPVS
100	 04	 52312	 CPVS
100	 04	 523120	 CPVS
100	 04	 52313	 CPVS
100	 04	 523130	 CPVS
100	 04	 52314	 CPVS
100	 04	 523140	 CPVS
100	 04	 5232	 CPVS
100	 04	 52321	 CPVS
100	 04	 523210	 CPVS
100	 04	 5239	 CPVS
100	 04	 52391	 CPVS
100	 04	 523910	 CPVS
100	 04	 52392	 CPVS
100	 04	 523920	 CPVS
100	 04	 52393	 CPVS
100	 04	 523930	 CPVS
100	 04	 52399	 CPVS
100	 04	 523991	 CPVS
100	 04	 523999	 CPVS
100	 04	 5241	 CPVS
100	 04	 52411	 CPVS
100	 04	 524113	 CPVS
100	 04	 524114	 CPVS
100	 04	 52412	 CPVS
100	 04	 524126	 CPVS
100	 04	 524127	 CPVS
100	 04	 524128	 CPVS
100	 04	 52413	 CPVS
100	 04	 524130	 CPVS
100	 04	 5242	 CPVS
100	 04	 52421	 CPVS
100	 04	 524210	 CPVS
100	 04	 52429	 CPVS
100	 04	 524291	 CPVS
100	 04	 524292	 CPVS
100	 04	 524298	 CPVS
100	 04	 5251	 CPVS
100	 04	 52511	 CPVS
100	 04	 525110	 CPVS
100	 04	 52512	 CPVS
100	 04	 525120	 CPVS
100	 04	 52519	 CPVS
100	 04	 525190	 CPVS
100	 04	 5259	 CPVS
100	 04	 52591	 CPVS
100	 04	 525910	 CPVS
100	 04	 52592	 CPVS
100	 04	 525920	 CPVS
100	 04	 52593	 CPVS
100	 04	 525930	 CPVS
100	 04	 52599	 CPVS
100	 04	 525990	 CPVS
100	 04	 5311	 CPVS
100	 04	 53111	 CPVS
100	 04	 531110	 CPVS
100	 04	 53112	 CPVS
100	 04	 531120	 CPVS
100	 04	 53113	 CPVS
100	 04	 531130	 CPVS
100	 04	 53119	 CPVS
100	 04	 531190	 CPVS
100	 04	 5312	 CPVS
100	 04	 53121	 CPVS
100	 04	 531210	 CPVS
100	 04	 5313	 CPVS
100	 04	 53131	 CPVS
100	 04	 531311	 CPVS
100	 04	 531312	 CPVS
100	 04	 53132	 CPVS
100	 04	 531320	 CPVS
100	 04	 53139	 CPVS
100	 04	 531390	 CPVS
100	 04	 5321	 CPVS
100	 04	 53211	 CPVS
100	 04	 532111	 CPVS
100	 04	 532112	 CPVS
100	 04	 53212	 CPVS
100	 04	 532120	 CPVS
100	 04	 5322	 CPVS
100	 04	 53221	 CPVS
100	 04	 532210	 CPVS
100	 04	 53222	 CPVS
100	 04	 532220	 CPVS
100	 04	 53223	 CPVS
100	 04	 532230	 CPVS
100	 04	 53229	 CPVS
100	 04	 532291	 CPVS
100	 04	 532292	 CPVS
100	 04	 532299	 CPVS
100	 04	 5323	 CPVS
100	 04	 53231	 CPVS
100	 04	 532310	 CPVS
100	 04	 5324	 CPVS
100	 04	 53241	 CPVS
100	 04	 532411	 CPVS
100	 04	 532412	 CPVS
100	 04	 53242	 CPVS
100	 04	 532420	 CPVS
100	 04	 53249	 CPVS
100	 04	 532490	 CPVS
100	 04	 5331	 CPVS
100	 04	 53311	 CPVS
100	 04	 533110	 CPVS
100	 04	 5411	 CPVS
100	 04	 54111	 CPVS
100	 04	 541110	 CPVS
100	 04	 54112	 CPVS
100	 04	 541120	 CPVS
100	 04	 54119	 CPVS
100	 04	 541191	 CPVS
100	 04	 541199	 CPVS
100	 04	 5412	 CPVS
100	 04	 54121	 CPVS
100	 04	 541211	 CPVS
100	 04	 541213	 CPVS
100	 04	 541214	 CPVS
100	 04	 541219	 CPVS
100	 04	 5413	 CPVS
100	 04	 54131	 CPVS
100	 04	 541310	 CPVS
100	 04	 54132	 CPVS
100	 04	 541320	 CPVS
100	 04	 54133	 CPVS
100	 04	 541330	 CPVS
100	 04	 54134	 CPVS
100	 04	 541340	 CPVS
100	 04	 54135	 CPVS
100	 04	 541350	 CPVS
100	 04	 54136	 CPVS
100	 04	 541360	 CPVS
100	 04	 54137	 CPVS
100	 04	 541370	 CPVS
100	 04	 54138	 CPVS
100	 04	 541380	 CPVS
100	 04	 5414	 CPVS
100	 04	 54141	 CPVS
100	 04	 541410	 CPVS
100	 04	 54142	 CPVS
100	 04	 541420	 CPVS
100	 04	 54143	 CPVS
100	 04	 541430	 CPVS
100	 04	 54149	 CPVS
100	 04	 541490	 CPVS
100	 04	 5415	 CPVS
100	 04	 54151	 CPVS
100	 04	 541511	 CPVS
100	 04	 541512	 CPVS
100	 04	 541513	 CPVS
100	 04	 541519	 CPVS
100	 04	 5416	 CPVS
100	 04	 54161	 CPVS
100	 04	 541611	 CPVS
100	 04	 541612	 CPVS
100	 04	 541613	 CPVS
100	 04	 541614	 CPVS
100	 04	 541618	 CPVS
100	 04	 54162	 CPVS
100	 04	 541620	 CPVS
100	 04	 54169	 CPVS
100	 04	 541690	 CPVS
100	 04	 5417	 CPVS
100	 04	 54171	 CPVS
100	 04	 541710	 CPVS
100	 04	 54172	 CPVS
100	 04	 541720	 CPVS
100	 04	 5418	 CPVS
100	 04	 54181	 CPVS
100	 04	 541810	 CPVS
100	 04	 54182	 CPVS
100	 04	 541820	 CPVS
100	 04	 54183	 CPVS
100	 04	 541830	 CPVS
100	 04	 54184	 CPVS
100	 04	 541840	 CPVS
100	 04	 54185	 CPVS
100	 04	 541850	 CPVS
100	 04	 54186	 CPVS
100	 04	 541860	 CPVS
100	 04	 54187	 CPVS
100	 04	 541870	 CPVS
100	 04	 54189	 CPVS
100	 04	 541890	 CPVS
100	 04	 5419	 CPVS
100	 04	 54191	 CPVS
100	 04	 541910	 CPVS
100	 04	 54192	 CPVS
100	 04	 541921	 CPVS
100	 04	 541922	 CPVS
100	 04	 54193	 CPVS
100	 04	 541930	 CPVS
100	 04	 54194	 CPVS
100	 04	 541940	 CPVS
100	 04	 54199	 CPVS
100	 04	 541990	 CPVS
100	 04	 5511	 CPVS
100	 04	 55111	 CPVS
100	 04	 551111	 CPVS
100	 04	 551112	 CPVS
100	 04	 551114	 CPVS
100	 04	 5611	 CPVS
100	 04	 56111	 CPVS
100	 04	 561110	 CPVS
100	 04	 5612	 CPVS
100	 04	 56121	 CPVS
100	 04	 561210	 CPVS
100	 04	 5613	 CPVS
100	 04	 56131	 CPVS
100	 04	 561310	 CPVS
100	 04	 56132	 CPVS
100	 04	 561320	 CPVS
100	 04	 56133	 CPVS
100	 04	 561330	 CPVS
100	 04	 5614	 CPVS
100	 04	 56141	 CPVS
100	 04	 561410	 CPVS
100	 04	 56142	 CPVS
100	 04	 561421	 CPVS
100	 04	 561422	 CPVS
100	 04	 56143	 CPVS
100	 04	 561431	 CPVS
100	 04	 561439	 CPVS
100	 04	 56144	 CPVS
100	 04	 561440	 CPVS
100	 04	 56145	 CPVS
100	 04	 561450	 CPVS
100	 04	 56149	 CPVS
100	 04	 561491	 CPVS
100	 04	 561492	 CPVS
100	 04	 561499	 CPVS
100	 04	 5615	 CPVS
100	 04	 56151	 CPVS
100	 04	 561510	 CPVS
100	 04	 56152	 CPVS
100	 04	 561520	 CPVS
100	 04	 56159	 CPVS
100	 04	 561591	 CPVS
100	 04	 561599	 CPVS
100	 04	 5616	 CPVS
100	 04	 56161	 CPVS
100	 04	 561611	 CPVS
100	 04	 561612	 CPVS
100	 04	 561613	 CPVS
100	 04	 56162	 CPVS
100	 04	 561621	 CPVS
100	 04	 561622	 CPVS
100	 04	 5617	 CPVS
100	 04	 56171	 CPVS
100	 04	 561710	 CPVS
100	 04	 56172	 CPVS
100	 04	 561720	 CPVS
100	 04	 56173	 CPVS
100	 04	 561730	 CPVS
100	 04	 56174	 CPVS
100	 04	 561740	 CPVS
100	 04	 56179	 CPVS
100	 04	 561790	 CPVS
100	 04	 5619	 CPVS
100	 04	 56191	 CPVS
100	 04	 561910	 CPVS
100	 04	 56192	 CPVS
100	 04	 561920	 CPVS
100	 04	 56199	 CPVS
100	 04	 561990	 CPVS
100	 04	 5621	 CPVS
100	 04	 56211	 CPVS
100	 04	 562111	 CPVS
100	 04	 562112	 CPVS
100	 04	 562119	 CPVS
100	 04	 5622	 CPVS
100	 04	 56221	 CPVS
100	 04	 562211	 CPVS
100	 04	 562212	 CPVS
100	 04	 562213	 CPVS
100	 04	 562219	 CPVS
100	 04	 5629	 CPVS
100	 04	 56291	 CPVS
100	 04	 562910	 CPVS
100	 04	 56292	 CPVS
100	 04	 562920	 CPVS
100	 04	 56299	 CPVS
100	 04	 562991	 CPVS
100	 04	 562998	 CPVS
100	 04	 6111	 CPVS
100	 04	 61111	 CPVS
100	 04	 611110	 CPVS
100	 04	 6112	 CPVS
100	 04	 61121	 CPVS
100	 04	 611210	 CPVS
100	 04	 6113	 CPVS
100	 04	 61131	 CPVS
100	 04	 611310	 CPVS
100	 04	 6114	 CPVS
100	 04	 61141	 CPVS
100	 04	 611410	 CPVS
100	 04	 61142	 CPVS
100	 04	 611420	 CPVS
100	 04	 61143	 CPVS
100	 04	 611430	 CPVS
100	 04	 6115	 CPVS
100	 04	 61151	 CPVS
100	 04	 611511	 CPVS
100	 04	 611512	 CPVS
100	 04	 611513	 CPVS
100	 04	 611519	 CPVS
100	 04	 6116	 CPVS
100	 04	 61161	 CPVS
100	 04	 611610	 CPVS
100	 04	 61162	 CPVS
100	 04	 611620	 CPVS
100	 04	 61163	 CPVS
100	 04	 611630	 CPVS
100	 04	 61169	 CPVS
100	 04	 611691	 CPVS
100	 04	 611692	 CPVS
100	 04	 611699	 CPVS
100	 04	 6117	 CPVS
100	 04	 61171	 CPVS
100	 04	 611710	 CPVS
100	 04	 6211	 CPVS
100	 04	 62111	 CPVS
100	 04	 621111	 CPVS
100	 04	 621112	 CPVS
100	 04	 6212	 CPVS
100	 04	 62121	 CPVS
100	 04	 621210	 CPVS
100	 04	 6213	 CPVS
100	 04	 62131	 CPVS
100	 04	 621310	 CPVS
100	 04	 62132	 CPVS
100	 04	 621320	 CPVS
100	 04	 62133	 CPVS
100	 04	 621330	 CPVS
100	 04	 62134	 CPVS
100	 04	 621340	 CPVS
100	 04	 62139	 CPVS
100	 04	 621391	 CPVS
100	 04	 621399	 CPVS
100	 04	 6214	 CPVS
100	 04	 62141	 CPVS
100	 04	 621410	 CPVS
100	 04	 62142	 CPVS
100	 04	 621420	 CPVS
100	 04	 62149	 CPVS
100	 04	 621491	 CPVS
100	 04	 621492	 CPVS
100	 04	 621493	 CPVS
100	 04	 621498	 CPVS
100	 04	 6215	 CPVS
100	 04	 62151	 CPVS
100	 04	 621511	 CPVS
100	 04	 621512	 CPVS
100	 04	 6216	 CPVS
100	 04	 62161	 CPVS
100	 04	 621610	 CPVS
100	 04	 6219	 CPVS
100	 04	 62191	 CPVS
100	 04	 621910	 CPVS
100	 04	 62199	 CPVS
100	 04	 621991	 CPVS
100	 04	 621999	 CPVS
100	 04	 6221	 CPVS
100	 04	 62211	 CPVS
100	 04	 622110	 CPVS
100	 04	 6222	 CPVS
100	 04	 62221	 CPVS
100	 04	 622210	 CPVS
100	 04	 6223	 CPVS
100	 04	 62231	 CPVS
100	 04	 622310	 CPVS
100	 04	 6231	 CPVS
100	 04	 62311	 CPVS
100	 04	 623110	 CPVS
100	 04	 6232	 CPVS
100	 04	 62321	 CPVS
100	 04	 623210	 CPVS
100	 04	 62322	 CPVS
100	 04	 623220	 CPVS
100	 04	 6233	 CPVS
100	 04	 62331	 CPVS
100	 04	 623311	 CPVS
100	 04	 623312	 CPVS
100	 04	 6239	 CPVS
100	 04	 62399	 CPVS
100	 04	 623990	 CPVS
100	 04	 6241	 CPVS
100	 04	 62411	 CPVS
100	 04	 624110	 CPVS
100	 04	 62412	 CPVS
100	 04	 624120	 CPVS
100	 04	 62419	 CPVS
100	 04	 624190	 CPVS
100	 04	 6242	 CPVS
100	 04	 62421	 CPVS
100	 04	 624210	 CPVS
100	 04	 62422	 CPVS
100	 04	 624221	 CPVS
100	 04	 624229	 CPVS
100	 04	 62423	 CPVS
100	 04	 624230	 CPVS
100	 04	 6243	 CPVS
100	 04	 62431	 CPVS
100	 04	 624310	 CPVS
100	 04	 6244	 CPVS
100	 04	 62441	 CPVS
100	 04	 624410	 CPVS
100	 04	 7111	 CPVS
100	 04	 71111	 CPVS
100	 04	 711110	 CPVS
100	 04	 71112	 CPVS
100	 04	 711120	 CPVS
100	 04	 71113	 CPVS
100	 04	 711130	 CPVS
100	 04	 71119	 CPVS
100	 04	 711190	 CPVS
100	 04	 7112	 CPVS
100	 04	 71121	 CPVS
100	 04	 711211	 CPVS
100	 04	 711212	 CPVS
100	 04	 711219	 CPVS
100	 04	 7113	 CPVS
100	 04	 71131	 CPVS
100	 04	 711310	 CPVS
100	 04	 71132	 CPVS
100	 04	 711320	 CPVS
100	 04	 7114	 CPVS
100	 04	 71141	 CPVS
100	 04	 711410	 CPVS
100	 04	 7115	 CPVS
100	 04	 71151	 CPVS
100	 04	 711510	 CPVS
100	 04	 7121	 CPVS
100	 04	 71211	 CPVS
100	 04	 712110	 CPVS
100	 04	 71212	 CPVS
100	 04	 712120	 CPVS
100	 04	 71213	 CPVS
100	 04	 712130	 CPVS
100	 04	 71219	 CPVS
100	 04	 712190	 CPVS
100	 04	 7131	 CPVS
100	 04	 71311	 CPVS
100	 04	 713110	 CPVS
100	 04	 71312	 CPVS
100	 04	 713120	 CPVS
100	 04	 7132	 CPVS
100	 04	 71321	 CPVS
100	 04	 713210	 CPVS
100	 04	 71329	 CPVS
100	 04	 713290	 CPVS
100	 04	 7139	 CPVS
100	 04	 71391	 CPVS
100	 04	 713910	 CPVS
100	 04	 71392	 CPVS
100	 04	 713920	 CPVS
100	 04	 71393	 CPVS
100	 04	 713930	 CPVS
100	 04	 71394	 CPVS
100	 04	 713940	 CPVS
100	 04	 71395	 CPVS
100	 04	 713950	 CPVS
100	 04	 71399	 CPVS
100	 04	 713990	 CPVS
100	 04	 7211	 CPVS
100	 04	 72111	 CPVS
100	 04	 721110	 CPVS
100	 04	 72112	 CPVS
100	 04	 721120	 CPVS
100	 04	 72119	 CPVS
100	 04	 721191	 CPVS
100	 04	 721199	 CPVS
100	 04	 7212	 CPVS
100	 04	 72121	 CPVS
100	 04	 721211	 CPVS
100	 04	 721214	 CPVS
100	 04	 7213	 CPVS
100	 04	 72131	 CPVS
100	 04	 721310	 CPVS
100	 04	 7221	 CPVS
100	 04	 72211	 CPVS
100	 04	 722110	 CPVS
100	 04	 7222	 CPVS
100	 04	 72221	 CPVS
100	 04	 722211	 CPVS
100	 04	 722212	 CPVS
100	 04	 722213	 CPVS
100	 04	 7223	 CPVS
100	 04	 72231	 CPVS
100	 04	 722310	 CPVS
100	 04	 72232	 CPVS
100	 04	 722320	 CPVS
100	 04	 72233	 CPVS
100	 04	 722330	 CPVS
100	 04	 7224	 CPVS
100	 04	 72241	 CPVS
100	 04	 722410	 CPVS
100	 04	 8111	 CPVS
100	 04	 81111	 CPVS
100	 04	 811111	 CPVS
100	 04	 811112	 CPVS
100	 04	 811113	 CPVS
100	 04	 811118	 CPVS
100	 04	 81112	 CPVS
100	 04	 811121	 CPVS
100	 04	 811122	 CPVS
100	 04	 81119	 CPVS
100	 04	 811191	 CPVS
100	 04	 811192	 CPVS
100	 04	 811198	 CPVS
100	 04	 8112	 CPVS
100	 04	 81121	 CPVS
100	 04	 811211	 CPVS
100	 04	 811212	 CPVS
100	 04	 811213	 CPVS
100	 04	 811219	 CPVS
100	 04	 8113	 CPVS
100	 04	 81131	 CPVS
100	 04	 811310	 CPVS
100	 04	 8114	 CPVS
100	 04	 81141	 CPVS
100	 04	 811411	 CPVS
100	 04	 811412	 CPVS
100	 04	 81142	 CPVS
100	 04	 811420	 CPVS
100	 04	 81143	 CPVS
100	 04	 811430	 CPVS
100	 04	 81149	 CPVS
100	 04	 811490	 CPVS
100	 04	 8121	 CPVS
100	 04	 81211	 CPVS
100	 04	 812111	 CPVS
100	 04	 812112	 CPVS
100	 04	 812113	 CPVS
100	 04	 81219	 CPVS
100	 04	 812191	 CPVS
100	 04	 812199	 CPVS
100	 04	 8122	 CPVS
100	 04	 81221	 CPVS
100	 04	 812210	 CPVS
100	 04	 81222	 CPVS
100	 04	 812220	 CPVS
100	 04	 8123	 CPVS
100	 04	 81231	 CPVS
100	 04	 812310	 CPVS
100	 04	 81232	 CPVS
100	 04	 812320	 CPVS
100	 04	 81233	 CPVS
100	 04	 812331	 CPVS
100	 04	 812332	 CPVS
100	 04	 8129	 CPVS
100	 04	 81291	 CPVS
100	 04	 812910	 CPVS
100	 04	 81292	 CPVS
100	 04	 812921	 CPVS
100	 04	 812922	 CPVS
100	 04	 81293	 CPVS
100	 04	 812930	 CPVS
100	 04	 81299	 CPVS
100	 04	 812990	 CPVS
100	 04	 8131	 CPVS
100	 04	 81311	 CPVS
100	 04	 813110	 CPVS
100	 04	 8132	 CPVS
100	 04	 81321	 CPVS
100	 04	 813211	 CPVS
100	 04	 813212	 CPVS
100	 04	 813219	 CPVS
100	 04	 8133	 CPVS
100	 04	 81331	 CPVS
100	 04	 813311	 CPVS
100	 04	 813312	 CPVS
100	 04	 813319	 CPVS
100	 04	 8134	 CPVS
100	 04	 81341	 CPVS
100	 04	 813410	 CPVS
100	 04	 8139	 CPVS
100	 04	 81391	 CPVS
100	 04	 813910	 CPVS
100	 04	 81392	 CPVS
100	 04	 813920	 CPVS
100	 04	 81393	 CPVS
100	 04	 813930	 CPVS
100	 04	 81394	 CPVS
100	 04	 813940	 CPVS
100	 04	 81399	 CPVS
100	 04	 813990	 CPVS
100	 04	 8141	 CPVS
100	 04	 81411	 CPVS
100	 04	 814110	 CPVS
100	 04	 9211	 CPVS
100	 04	 92111	 CPVS
100	 04	 921110	 CPVS
100	 04	 92112	 CPVS
100	 04	 921120	 CPVS
100	 04	 92113	 CPVS
100	 04	 921130	 CPVS
100	 04	 92114	 CPVS
100	 04	 921140	 CPVS
100	 04	 92115	 CPVS
100	 04	 921150	 CPVS
100	 04	 92119	 CPVS
100	 04	 921190	 CPVS
100	 04	 9221	 CPVS
100	 04	 92211	 CPVS
100	 04	 922110	 CPVS
100	 04	 92212	 CPVS
100	 04	 922120	 CPVS
100	 04	 92213	 CPVS
100	 04	 922130	 CPVS
100	 04	 92214	 CPVS
100	 04	 922140	 CPVS
100	 04	 92215	 CPVS
100	 04	 922150	 CPVS
100	 04	 92216	 CPVS
100	 04	 922160	 CPVS
100	 04	 92219	 CPVS
100	 04	 922190	 CPVS
100	 04	 9231	 CPVS
100	 04	 92311	 CPVS
100	 04	 923110	 CPVS
100	 04	 92312	 CPVS
100	 04	 923120	 CPVS
100	 04	 92313	 CPVS
100	 04	 923130	 CPVS
100	 04	 92314	 CPVS
100	 04	 923140	 CPVS
100	 04	 9241	 CPVS
100	 04	 92411	 CPVS
100	 04	 924110	 CPVS
100	 04	 92412	 CPVS
100	 04	 924120	 CPVS
100	 04	 9251	 CPVS
100	 04	 92511	 CPVS
100	 04	 925110	 CPVS
100	 04	 92512	 CPVS
100	 04	 925120	 CPVS
100	 04	 9261	 CPVS
100	 04	 92611	 CPVS
100	 04	 926110	 CPVS
100	 04	 92612	 CPVS
100	 04	 926120	 CPVS
100	 04	 92613	 CPVS
100	 04	 926130	 CPVS
100	 04	 92614	 CPVS
100	 04	 926140	 CPVS
100	 04	 92615	 CPVS
100	 04	 926150	 CPVS
100	 04	 9271	 CPVS
100	 04	 92711	 CPVS
100	 04	 927110	 CPVS
100	 04	 9281	 CPVS
100	 04	 92811	 CPVS
100	 04	 928110	 CPVS
100	 04	 92812	 CPVS
100	 04	 928120	 CPVS
100	 15	 1111	 CPI
100	 15	 11111	 CPI
100	 15	 111110	 CPI
100	 15	 11112	 CPI
100	 15	 111120	 CPI
100	 15	 11113	 CPI
100	 15	 111130	 CPI
100	 15	 11114	 CPI
100	 15	 111140	 CPI
100	 15	 11115	 CPI
100	 15	 111150	 CPI
100	 15	 11116	 CPI
100	 15	 111160	 CPI
100	 15	 11119	 CPI
100	 15	 111191	 CPI
100	 15	 111199	 CPI
100	 15	 1112	 CPI
100	 15	 11121	 CPI
100	 15	 111211	 CPI
100	 15	 111219	 CPI
100	 15	 1113	 CPI
100	 15	 11131	 CPI
100	 15	 111310	 CPI
100	 15	 11132	 CPI
100	 15	 111320	 CPI
100	 15	 11133	 CPI
100	 15	 111331	 CPI
100	 15	 111332	 CPI
100	 15	 111333	 CPI
100	 15	 111334	 CPI
100	 15	 111335	 CPI
100	 15	 111336	 CPI
100	 15	 111339	 CPI
100	 15	 1114	 CPI
100	 15	 11141	 CPI
100	 15	 111411	 CPI
100	 15	 111419	 CPI
100	 15	 11142	 CPI
100	 15	 111421	 CPI
100	 15	 111422	 CPI
100	 15	 1119	 CPI
100	 15	 11191	 CPI
100	 15	 111910	 CPI
100	 15	 11192	 CPI
100	 15	 111920	 CPI
100	 15	 11193	 CPI
100	 15	 111930	 CPI
100	 15	 11194	 CPI
100	 15	 111940	 CPI
100	 15	 11199	 CPI
100	 15	 111991	 CPI
100	 15	 111992	 CPI
100	 15	 111998	 CPI
100	 15	 1121	 CPI
100	 15	 11211	 CPI
100	 15	 112111	 CPI
100	 15	 112112	 CPI
100	 15	 11212	 CPI
100	 15	 112120	 CPI
100	 15	 11213	 CPI
100	 15	 112130	 CPI
100	 15	 1122	 CPI
100	 15	 11221	 CPI
100	 15	 112210	 CPI
100	 15	 1123	 CPI
100	 15	 11231	 CPI
100	 15	 112310	 CPI
100	 15	 11232	 CPI
100	 15	 112320	 CPI
100	 15	 11233	 CPI
100	 15	 112330	 CPI
100	 15	 11234	 CPI
100	 15	 112340	 CPI
100	 15	 11239	 CPI
100	 15	 112390	 CPI
100	 15	 1124	 CPI
100	 15	 11241	 CPI
100	 15	 112410	 CPI
100	 15	 11242	 CPI
100	 15	 112420	 CPI
100	 15	 1125	 CPI
100	 15	 11251	 CPI
100	 15	 112511	 CPI
100	 15	 112512	 CPI
100	 15	 112519	 CPI
100	 15	 1129	 CPI
100	 15	 11291	 CPI
100	 15	 112910	 CPI
100	 15	 11292	 CPI
100	 15	 112920	 CPI
100	 15	 11293	 CPI
100	 15	 112930	 CPI
100	 15	 11299	 CPI
100	 15	 112990	 CPI
100	 15	 1131	 CPI
100	 15	 11311	 CPI
100	 15	 113110	 CPI
100	 15	 1132	 CPI
100	 15	 11321	 CPI
100	 15	 113210	 CPI
100	 15	 1133	 CPI
100	 15	 11331	 CPI
100	 15	 113310	 CPI
100	 15	 1141	 CPI
100	 15	 11411	 CPI
100	 15	 114111	 CPI
100	 15	 114112	 CPI
100	 15	 114119	 CPI
100	 15	 1142	 CPI
100	 15	 11421	 CPI
100	 15	 114210	 CPI
100	 15	 1151	 CPI
100	 15	 11511	 CPI
100	 15	 115111	 CPI
100	 15	 115112	 CPI
100	 15	 115113	 CPI
100	 15	 115114	 CPI
100	 15	 115115	 CPI
100	 15	 115116	 CPI
100	 15	 1152	 CPI
100	 15	 11521	 CPI
100	 15	 115210	 CPI
100	 15	 1153	 CPI
100	 15	 11531	 CPI
100	 15	 115310	 CPI
100	 15	 2111	 CPI
100	 15	 21111	 CPI
100	 15	 211111	 CPI
100	 15	 211112	 CPI
100	 15	 2121	 CPI
100	 15	 21211	 CPI
100	 15	 212111	 CPI
100	 15	 212112	 CPI
100	 15	 212113	 CPI
100	 15	 2122	 CPI
100	 15	 21221	 CPI
100	 15	 212210	 CPI
100	 15	 21222	 CPI
100	 15	 212221	 CPI
100	 15	 212222	 CPI
100	 15	 21223	 CPI
100	 15	 212231	 CPI
100	 15	 212234	 CPI
100	 15	 21229	 CPI
100	 15	 212291	 CPI
100	 15	 212299	 CPI
100	 15	 2123	 CPI
100	 15	 21231	 CPI
100	 15	 212311	 CPI
100	 15	 212312	 CPI
100	 15	 212313	 CPI
100	 15	 212319	 CPI
100	 15	 21232	 CPI
100	 15	 212321	 CPI
100	 15	 212322	 CPI
100	 15	 212324	 CPI
100	 15	 212325	 CPI
100	 15	 21239	 CPI
100	 15	 212391	 CPI
100	 15	 212392	 CPI
100	 15	 212393	 CPI
100	 15	 212399	 CPI
100	 15	 2131	 CPI
100	 15	 21311	 CPI
100	 15	 213111	 CPI
100	 15	 213112	 CPI
100	 15	 213113	 CPI
100	 15	 213114	 CPI
100	 15	 213115	 CPI
100	 15	 2211	 CPI
100	 15	 22111	 CPI
100	 15	 221111	 CPI
100	 15	 221112	 CPI
100	 15	 221113	 CPI
100	 15	 221119	 CPI
100	 15	 22112	 CPI
100	 15	 221121	 CPI
100	 15	 221122	 CPI
100	 15	 2212	 CPI
100	 15	 22121	 CPI
100	 15	 221210	 CPI
100	 15	 2213	 CPI
100	 15	 22131	 CPI
100	 15	 221310	 CPI
100	 15	 22132	 CPI
100	 15	 221320	 CPI
100	 15	 22133	 CPI
100	 15	 221330	 CPI
100	 15	 2361	 CPI
100	 15	 23611	 CPI
100	 15	 236115	 CPI
100	 15	 236116	 CPI
100	 15	 236117	 CPI
100	 15	 236118	 CPI
100	 15	 2362	 CPI
100	 15	 23621	 CPI
100	 15	 236210	 CPI
100	 15	 23622	 CPI
100	 15	 236220	 CPI
100	 15	 2371	 CPI
100	 15	 23711	 CPI
100	 15	 237110	 CPI
100	 15	 23712	 CPI
100	 15	 237120	 CPI
100	 15	 23713	 CPI
100	 15	 237130	 CPI
100	 15	 2372	 CPI
100	 15	 23721	 CPI
100	 15	 237210	 CPI
100	 15	 2373	 CPI
100	 15	 23731	 CPI
100	 15	 237310	 CPI
100	 15	 2379	 CPI
100	 15	 23799	 CPI
100	 15	 237990	 CPI
100	 15	 2381	 CPI
100	 15	 23811	 CPI
100	 15	 238110	 CPI
100	 15	 23812	 CPI
100	 15	 238120	 CPI
100	 15	 23813	 CPI
100	 15	 238130	 CPI
100	 15	 23814	 CPI
100	 15	 238140	 CPI
100	 15	 23815	 CPI
100	 15	 238150	 CPI
100	 15	 23816	 CPI
100	 15	 238160	 CPI
100	 15	 23817	 CPI
100	 15	 238170	 CPI
100	 15	 23819	 CPI
100	 15	 238190	 CPI
100	 15	 2382	 CPI
100	 15	 23821	 CPI
