ACC: mapping transportation zone - data


MANDT	 VKORG	 VTWEG	 SPART	 ZVALUE_FIELD	 LZONE
X	 X	 X	 X	 X	
MANDT-CLNT(3)	 VKORG-CHAR(4)	 VTWEG-CHAR(2)	 SPART-CHAR(2)	 ZVALUE_FIELD-CHAR(10)	 ZONE-CHAR(10)
100	 CN01	 01	 01	 7503	 CN00230005
100	 CN01	 01	 01	 7511	 CN00230001
100	 CN01	 01	 01	 7512	 CN00230003
100	 CN01	 01	 01	 7513	 CN00230005
100	 CN01	 01	 01	 7514	 CN00230003
100	 CN01	 01	 01	 7515	 CN00230004
100	 CN01	 01	 01	 7516	 CN00230004
100	 CN01	 01	 01	 7517	 CN00230004
100	 CN01	 01	 01	 7530	 CN00230004
100	 CN01	 01	 01	 7532	 CN00230004
100	 CN01	 01	 01	 7533	 CN00230004
100	 CN01	 01	 01	 7534	 CN00230004
100	 CN01	 01	 01	 7535	 CN00230004
100	 CN01	 01	 01	 7560	 CN00230005
100	 CN01	 01	 01	 7561	 CN00230005
100	 CN01	 01	 01	 7562	 CN00230005
100	 CN01	 01	 01	 7563	 CN00230005
100	 CN01	 01	 01	 7564	 CN00230005
100	 CN01	 01	 01	 7565	 CN00230005
100	 CN01	 01	 01	 8100	 CN00240001
100	 CN01	 01	 01	 8101	 CN00240002
100	 CN01	 01	 01	 8102	 CN00240005
100	 CN01	 01	 01	 8103	 CN00240004
100	 CN01	 01	 01	 8104	 CN00240005
100	 CN01	 01	 01	 8105	 CN00240005
100	 CN01	 01	 01	 8106	 CN00240003
100	 CN01	 01	 01	 8107	 CN00240003
100	 CN01	 01	 01	 8108	 CN00240003
100	 CN01	 01	 01	 8109	 CN00240003
100	 CN01	 01	 01	 8110	 CN00240003
100	 CN01	 01	 01	 8111	 CN00240003
100	 CN01	 01	 01	 8112	 CN00240003
100	 CN01	 01	 01	 8113	 CN00240005
100	 CN01	 01	 01	 8114	 CN00240005
100	 CN01	 01	 01	 8115	 CN00240005
100	 CN01	 01	 01	 8116	 CN00240005
100	 CN01	 01	 01	 8117	 CN00240005
100	 CN01	 01	 01	 8118	 CN00240005
100	 CN01	 01	 01	 8121	 CN00240005
100	 CN01	 01	 01	 8122	 CN00240005
100	 CN01	 01	 01	 8123	 CN00240005
100	 CN01	 01	 01	 8130	 CN00240005
100	 CN01	 01	 01	 8131	 CN00240005
100	 CN01	 01	 01	 8132	 CN00240005
100	 CN01	 01	 01	 8133	 CN00240005
100	 CN01	 01	 01	 8134	 CN00240005
100	 CN01	 01	 01	 8135	 CN00240005
100	 CN01	 01	 01	 8140	 CN00240006
100	 CN01	 01	 01	 8141	 CN00240006
100	 CN01	 01	 01	 8142	 CN00240006
100	 CN01	 01	 01	 8143	 CN00240006
100	 CN01	 01	 01	 8150	 CN00240006
100	 CN01	 01	 01	 8151	 CN00240007
100	 CN01	 01	 01	 8152	 CN00240007
100	 CN01	 01	 01	 8153	 CN00240007
100	 CN01	 01	 01	 8154	 CN00240007
100	 CN01	 01	 01	 8155	 CN00240007
100	 CN01	 01	 01	 8160	 CN00240006
100	 CN01	 01	 01	 8161	 CN00240007
100	 CN01	 01	 01	 8170	 CN00240007
100	 CN01	 01	 01	 8171	 CN00240005
100	 CN01	 01	 01	 8172	 CN00240005
100	 CN01	 01	 01	 8173	 CN00240005
100	 CN01	 01	 01	 8174	 CN00240005
100	 CN01	 01	 01	 8175	 CN00240005
100	 CN01	 01	 01	 8300	 CN00300001
100	 CN01	 01	 01	 8310	 CN00300007
100	 CN01	 01	 01	 8311	 CN00300002
100	 CN01	 01	 01	 8312	 CN00300007
100	 CN01	 01	 01	 8314	 CN00300007
100	 CN01	 01	 01	 8315	 CN00300010
100	 CN01	 01	 01	 8317	 CN00300010
100	 CN01	 01	 01	 8318	 CN00300010
100	 CN01	 01	 01	 8319	 CN00300013
100	 CN01	 01	 01	 8320	 CN00290002
100	 CN01	 01	 01	 8321	 CN00300005
100	 CN01	 01	 01	 8322	 CN00300005
100	 CN01	 01	 01	 8330	 CN00300005
100	 CN01	 01	 01	 8332	 CN00300004
100	 CN01	 01	 01	 8333	 CN00300013
100	 CN01	 01	 01	 8334	 CN00300007
100	 CN01	 01	 01	 8336	 CN00300010
100	 CN01	 01	 01	 8340	 CN00300002
100	 CN01	 01	 01	 8344	 CN00300007
100	 CN01	 01	 01	 8345	 CN00300013
100	 CN01	 01	 01	 8346	 CN00300013
100	 CN01	 01	 01	 8347	 CN00300009
100	 CN01	 01	 01	 8348	 CN00300014
100	 CN01	 01	 01	 8350	 CN00300006
100	 CN01	 01	 01	 8351	 CN00300009
100	 CN01	 01	 01	 8352	 CN00300014
100	 CN01	 01	 01	 8353	 CN00300014
100	 CN01	 01	 01	 8354	 CN00300015
100	 CN01	 01	 01	 8355	 CN00300015
100	 CN01	 01	 01	 8356	 CN00300017
100	 CN01	 01	 01	 8357	 CN00300017
100	 CN01	 01	 01	 8358	 CN00300017
100	 CN01	 01	 01	 8361	 CN00300017
100	 CN01	 01	 01	 8362	 CN00300017
100	 CN01	 01	 01	 8364	 CN00300017
100	 CN01	 01	 01	 8365	 CN00300013
100	 CN01	 01	 01	 8366	 CN00300016
100	 CN01	 01	 01	 8367	 CN00300016
100	 CN01	 01	 01	 8368	 CN00300016
100	 CN01	 01	 01	 8380	 CN00300002
100	 CN01	 01	 01	 8382	 CN00300016
100	 CN01	 01	 01	 8390	 CN00300003
100	 CN01	 01	 01	 8392	 CN00300008
100	 CN01	 01	 01	 8393	 CN00300008
100	 CN01	 01	 01	 8410	 CN00300008
100	 CN01	 01	 01	 8411	 CN00300008
100	 CN01	 01	 01	 8412	 CN00300008
100	 CN01	 01	 01	 8413	 CN00300011
100	 CN01	 01	 01	 8414	 CN00300011
100	 CN01	 01	 01	 8415	 CN00300011
100	 CN01	 01	 01	 8416	 CN00300011
100	 CN01	 01	 01	 8417	 CN00300011
100	 CN01	 01	 01	 8418	 CN00300011
100	 CN01	 01	 01	 8419	 CN00300011
100	 CN01	 01	 01	 8420	 CN00300011
100	 CN01	 01	 01	 8421	 CN00300011
100	 CN01	 01	 01	 8422	 CN00300011
100	 CN01	 01	 01	 8423	 CN00300011
100	 CN01	 01	 01	 8430	 CN00300003
100	 CN01	 01	 01	 8431	 CN00300008
100	 CN01	 01	 01	 8432	 CN00300008
100	 CN01	 01	 01	 8434	 CN00300008
100	 CN01	 01	 01	 8435	 CN00300008
100	 CN01	 01	 01	 8436	 CN00300008
100	 CN01	 01	 01	 8438	 CN00300008
100	 CN01	 01	 01	 8440	 CN00300006
100	 CN01	 01	 01	 8441	 CN00300009
100	 CN01	 01	 01	 8442	 CN00300012
100	 CN01	 01	 01	 8443	 CN00300012
100	 CN01	 01	 01	 8444	 CN00300012
100	 CN01	 01	 01	 8445	 CN00300012
100	 CN01	 01	 01	 8446	 CN00300012
100	 CN01	 01	 01	 8447	 CN00300012
100	 CN01	 01	 01	 8448	 CN00300012
100	 CN01	 01	 01	 8449	 CN00300012
100	 CN01	 01	 01	 8451	 CN00300012
100	 CN01	 01	 01	 8452	 CN00300012
100	 CN01	 01	 01	 8453	 CN00300012
100	 CN01	 01	 01	 8454	 CN00300014
100	 CN01	 01	 01	 8455	 CN00300014
100	 CN01	 01	 01	 8480	 CN00300006
100	 CN01	 01	 01	 8481	 CN00300012
100	 CN01	 01	 01	 8482	 CN00300012
100	 CN01	 01	 01	 8483	 CN00300012
100	 CN01	 01	 01	 8484	 CN00300012
100	 CN01	 01	 01	 8485	 CN00300012
100	 CN01	 01	 01	 8500	 CN00290001
100	 CN01	 01	 01	 8501	 CN00290002
100	 CN01	 01	 01	 8502	 CN00290003
100	 CN01	 01	 01	 8503	 CN00290003
100	 CN01	 01	 01	 8504	 CN00290003
100	 CN01	 01	 01	 8505	 CN00290003
100	 CN01	 01	 01	 8506	 CN00290003
100	 CN01	 01	 01	 8507	 CN00290003
100	 CN01	 01	 01	 8508	 CN00290003
100	 CN01	 01	 01	 8511	 CN00290003
100	 CN01	 01	 01	 8512	 CN00290003
100	 CN01	 01	 01	 8513	 CN00290003
100	 CN01	 01	 01	 8514	 CN00290003
100	 CN01	 01	 01	 8515	 CN00290004
100	 CN01	 01	 01	 8516	 CN00290004
100	 CN01	 01	 01	 8520	 CN00290005
100	 CN01	 01	 01	 8521	 CN00290007
100	 CN01	 01	 01	 8522	 CN00290005
100	 CN01	 01	 01	 8523	 CN00290005
100	 CN01	 01	 01	 8524	 CN00290005
100	 CN01	 01	 01	 8525	 CN00290005
100	 CN01	 01	 01	 8526	 CN00290005
100	 CN01	 01	 01	 8531	 CN00290005
100	 CN01	 01	 01	 8532	 CN00290005
100	 CN01	 01	 01	 8533	 CN00290005
100	 CN01	 01	 01	 8534	 CN00290007
100	 CN01	 01	 01	 8535	 CN00290007
100	 CN01	 01	 01	 8540	 CN00290008
100	 CN01	 01	 01	 8541	 CN00290009
100	 CN01	 01	 01	 8542	 CN00290009
100	 CN01	 01	 01	 8543	 CN00290007
100	 CN01	 01	 01	 8544	 CN00290007
100	 CN01	 01	 01	 8545	 CN00290008
100	 CN01	 01	 01	 8546	 CN00290007
100	 CN01	 01	 01	 8547	 CN00290007
100	 CN01	 01	 01	 8548	 CN00290007
100	 CN01	 01	 01	 8549	 CN00290007
100	 CN01	 01	 01	 8551	 CN00290007
100	 CN01	 01	 01	 8552	 CN00290007
100	 CN01	 01	 01	 8553	 CN00290007
100	 CN01	 01	 01	 8554	 CN00290007
100	 CN01	 01	 01	 8555	 CN00290008
100	 CN01	 01	 01	 8556	 CN00290007
100	 CN01	 01	 01	 8557	 CN00290008
100	 CN01	 01	 01	 8558	 CN00290008
100	 CN01	 01	 01	 8560	 CN00290007
100	 CN01	 01	 01	 8561	 CN00290007
100	 CN01	 01	 01	 8562	 CN00290007
100	 CN01	 01	 01	 8563	 CN00290008
100	 CN01	 01	 01	 8564	 CN00290007
100	 CN01	 01	 01	 8565	 CN00290008
100	 CN01	 01	 01	 8566	 CN00290008
100	 CN01	 01	 01	 8567	 CN00290007
100	 CN01	 01	 01	 8568	 CN00290007
100	 CN01	 01	 01	 8569	 CN00290008
100	 CN01	 01	 01	 8570	 CN00290008
100	 CN01	 01	 01	 8571	 CN00290008
100	 CN01	 01	 01	 8572	 CN00290008
100	 CN01	 01	 01	 8573	 CN00290008
100	 CN01	 01	 01	 8574	 CN00290008
100	 CN01	 01	 01	 8575	 CN00290008
100	 CN01	 01	 01	 8576	 CN00290008
100	 CN01	 01	 01	 8577	 CN00290008
100	 CN01	 01	 01	 8578	 CN00290007
100	 CN01	 01	 01	 8579	 CN00290008
100	 CN01	 01	 01	 8581	 CN00290008
100	 CN01	 01	 01	 8582	 CN00290008
100	 CN01	 01	 01	 8583	 CN00290008
100	 CN01	 01	 01	 8584	 CN00290008
100	 CN01	 01	 01	 8585	 CN00290008
100	 CN01	 01	 01	 8586	 CN00290008
100	 CN01	 01	 01	 8587	 CN00290008
100	 CN01	 01	 01	 8588	 CN00290008
100	 CN01	 01	 01	 8589	 CN00290008
100	 CN01	 01	 01	 8590	 CN00290006
100	 CN01	 01	 01	 8591	 CN00290008
100	 CN01	 01	 01	 8592	 CN00290008
100	 CN01	 01	 01	 8593	 CN00290009
100	 CN01	 01	 01	 8594	 CN00290008
100	 CN01	 01	 01	 8596	 CN00290008
100	 CN01	 01	 01	 8597	 CN00290009
100	 CN01	 01	 01	 8598	 CN00290009
