Measuring points - characteristics


MANDT	 ZCOLNR	 ZVALUE	 ATNAM	 INDCT
X	 X	 X	 	
MANDT-CLNT(3)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)	 ATNAM-CHAR(30)	 X-CHAR(1)
100	 085	 770	 ZAM_MOTOR_CURRENT_V1	
100	 085	 780	 ZAM_MOTOR_CURRENT_W1	
100	 086	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 086	 015	 ZAM_RHRSTOTAL	 X
100	 086	 020	 ZAM_RHRSLOADED	 X
100	 086	 024	 ZAM_MOTORSTART	
100	 086	 026	 ZAM_MODULEHOURS	
100	 086	 028	 ZAM_LOADRELAY	
100	 086	 030	 ZAM_ACCVOL	
100	 086	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 086	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 086	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 086	 034	 ZAM_VSD_60-80_PERC_RPM	
100	 086	 035	 ZAM_VSD_80-100_PERC_RPM	
100	 086	 038	 ZAM_COMPOUT_TEMP	
100	 086	 040	 ZAM_WORKPRESS	
100	 086	 060	 ZAM_AMBTEMP	
100	 086	 062	 ZAM_CONVERTERTEMP	
100	 086	 070	 ZAM_DPAIRFILTER	
100	 086	 100	 ZAM_OUTLTEMP_ELT1	
100	 086	 120	 ZAM_INLTEMP_ELT2	
100	 086	 140	 ZAM_OUTLTEMP_ELT2	
100	 086	 224	 ZAM_IC1PRESS	
100	 086	 350	 ZAM_OILPRESS	
100	 086	 360	 ZAM_OILTEMP	
100	 086	 450	 ZAM_PRESSDEWP	
100	 086	 660	 ZAM_SPMMOTDE	
100	 086	 670	 ZAM_SPMLMOTNDE	
100	 086	 680	 ZAM_SPMELTP1	
100	 086	 690	 ZAM_SPMELTP2	
100	 086	 700	 ZAM_SPMELTP3	
100	 086	 710	 ZAM_SPMELTP4	
100	 086	 712	 ZAM_SPMELTP5	
100	 086	 714	 ZAM_SPMELTP6	
100	 086	 715	 ZAM_SPMELTP8	
100	 086	 716	 ZAM_SPMELTP9	
100	 086	 720	 ZAM_SPMGEARBOX	
100	 086	 760	 ZAM_MOTOR_CURRENT_U1	
100	 086	 770	 ZAM_MOTOR_CURRENT_V1	
100	 086	 780	 ZAM_MOTOR_CURRENT_W1	
100	 086	 790	 ZAM_COOLWATER_IN	
100	 086	 800	 ZAM_COOLWATERICOUT	
100	 086	 810	 ZAM_COOLWATERACOUT	
100	 086	 825	 ZAM_WATERLPOUT	
100	 086	 850	 ZAM_WATERSEPERATOR	
100	 086	 860	 ZAM_WATERINJECTPRESS	
100	 086	 870	 ZAM_WATERINJECTTEMP	
100	 087	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 087	 015	 ZAM_RHRSTOTAL	 X
100	 087	 020	 ZAM_RHRSLOADED	
100	 087	 024	 ZAM_MOTORSTART	
100	 087	 026	 ZAM_MODULEHOURS	
100	 087	 028	 ZAM_LOADRELAY	
100	 087	 038	 ZAM_COMPOUT_TEMP	
100	 087	 040	 ZAM_WORKPRESS	
100	 087	 060	 ZAM_AMBTEMP	
100	 087	 070	 ZAM_DPAIRFILTER	
100	 087	 100	 ZAM_OUTLTEMP_ELT1	
100	 087	 110	 ZAM_OUTLPRESS_ELT1	
100	 087	 120	 ZAM_INLTEMP_ELT2	
100	 087	 140	 ZAM_OUTLTEMP_ELT2	
100	 087	 150	 ZAM_OUTLPRESS_ELT2	
100	 087	 200	 ZAM_COOLCOMPRINTEMP	
100	 087	 210	 ZAM_COOLCOMPROUTTEMP	
100	 087	 230	 ZAM_IC1OUTTEMP	
100	 087	 250	 ZAM_IC2OUTTEMP	
100	 087	 280	 ZAM_OCINTEMP	
100	 087	 290	 ZAM_OCOUTTEMP	
100	 087	 300	 ZAM_IC1APPTEMP	
100	 087	 310	 ZAM_IC2APPTEMP	
100	 087	 320	 ZAM_ACAPPTEMP	
100	 087	 350	 ZAM_OILPRESS	
100	 087	 360	 ZAM_OILTEMP	
100	 087	 370	 ZAM_OILRESTEMP	
100	 087	 500	 ZAM_REGENINLTEMP	
100	 087	 510	 ZAM_REGENOUTLTEMP	
100	 087	 530	 ZAM_REGENINLDINLTEMP	
100	 087	 550	 ZAM_REGENAIRINLREGENAIROUTLET	
100	 087	 590	 ZAM_DCOOLOUTLTEMP	
100	 087	 600	 ZAM_DCOOLOUTLETPRESS	
100	 087	 610	 ZAM_MOTWINDU1TEMP	
100	 087	 620	 ZAM_MOTWINDV1TEMP	
100	 087	 630	 ZAM_MOTWINDW1TEMP	
100	 087	 640	 ZAM_MOTDETEMP	
100	 087	 650	 ZAM_MOTNDETEMP	
100	 087	 660	 ZAM_SPMMOTDE	
100	 087	 670	 ZAM_SPMLMOTNDE	
100	 087	 680	 ZAM_SPMELTP1	
100	 087	 690	 ZAM_SPMELTP2	
100	 087	 700	 ZAM_SPMELTP3	
100	 087	 710	 ZAM_SPMELTP4	
100	 087	 712	 ZAM_SPMELTP5	
100	 087	 714	 ZAM_SPMELTP6	
100	 087	 715	 ZAM_SPMELTP8	
100	 087	 716	 ZAM_SPMELTP9	
100	 087	 720	 ZAM_SPMGEARBOX	
100	 087	 730	 ZAM_VIBRELT1	
100	 087	 740	 ZAM_VIBRELT2	
100	 087	 760	 ZAM_MOTOR_CURRENT_U1	
100	 087	 770	 ZAM_MOTOR_CURRENT_V1	
100	 087	 780	 ZAM_MOTOR_CURRENT_W1	
100	 087	 900	 ZAM_DPELEMENT	
100	 110	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 110	 015	 ZAM_RHRSTOTAL	 X
100	 110	 020	 ZAM_RHRSLOADED	 X
100	 110	 024	 ZAM_MOTORSTART	
100	 110	 026	 ZAM_MODULEHOURS	
100	 110	 028	 ZAM_LOADRELAY	
100	 110	 030	 ZAM_ACCVOL	
100	 110	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 110	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 110	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 110	 034	 ZAM_VSD_60-80_PERC_RPM	
100	 110	 038	 ZAM_COMPOUT_TEMP	
100	 110	 040	 ZAM_WORKPRESS	
100	 110	 060	 ZAM_AMBTEMP	
100	 110	 062	 ZAM_CONVERTERTEMP	
100	 110	 070	 ZAM_DPAIRFILTER	
100	 110	 080	 ZAM_INLTEMP_ELT1	
100	 110	 100	 ZAM_OUTLTEMP_ELT1	
100	 110	 140	 ZAM_OUTLTEMP_ELT2	
100	 110	 224	 ZAM_IC1PRESS	
100	 110	 350	 ZAM_OILPRESS	
100	 110	 660	 ZAM_SPMMOTDE	
100	 110	 670	 ZAM_SPMLMOTNDE	
100	 110	 680	 ZAM_SPMELTP1	
100	 110	 710	 ZAM_SPMELTP4	
100	 110	 712	 ZAM_SPMELTP5	
100	 110	 714	 ZAM_SPMELTP6	
100	 110	 760	 ZAM_MOTOR_CURRENT_U1	
100	 110	 770	 ZAM_MOTOR_CURRENT_V1	
100	 110	 780	 ZAM_MOTOR_CURRENT_W1	
100	 115	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 115	 015	 ZAM_RHRSTOTAL	 X
100	 115	 020	 ZAM_RHRSLOADED	 X
100	 115	 024	 ZAM_MOTORSTART	
100	 115	 026	 ZAM_MODULEHOURS	
100	 115	 028	 ZAM_LOADRELAY	
100	 115	 030	 ZAM_ACCVOL	
100	 115	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 115	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 115	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 115	 034	 ZAM_VSD_60-80_PERC_RPM	
100	 115	 038	 ZAM_COMPOUT_TEMP	
100	 115	 040	 ZAM_WORKPRESS	
100	 115	 060	 ZAM_AMBTEMP	
100	 115	 062	 ZAM_CONVERTERTEMP	
100	 115	 070	 ZAM_DPAIRFILTER	
100	 115	 080	 ZAM_INLTEMP_ELT1	
100	 115	 100	 ZAM_OUTLTEMP_ELT1	
100	 115	 140	 ZAM_OUTLTEMP_ELT2	
100	 115	 224	 ZAM_IC1PRESS	
100	 115	 350	 ZAM_OILPRESS	
100	 115	 660	 ZAM_SPMMOTDE	
100	 115	 670	 ZAM_SPMLMOTNDE	
100	 115	 680	 ZAM_SPMELTP1	
100	 115	 710	 ZAM_SPMELTP4	
100	 115	 712	 ZAM_SPMELTP5	
100	 115	 714	 ZAM_SPMELTP6	
100	 115	 760	 ZAM_MOTOR_CURRENT_U1	
100	 115	 770	 ZAM_MOTOR_CURRENT_V1	
100	 115	 780	 ZAM_MOTOR_CURRENT_W1	
100	 116	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 116	 015	 ZAM_RHRSTOTAL	 X
100	 116	 024	 ZAM_MOTORSTART	
100	 116	 026	 ZAM_MODULEHOURS	
100	 116	 030	 ZAM_ACCVOL	
100	 116	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 116	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 116	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 116	 034	 ZAM_VSD_60-80_PERC_RPM	
100	 116	 035	 ZAM_VSD_80-100_PERC_RPM	
100	 116	 040	 ZAM_WORKPRESS	
100	 116	 060	 ZAM_AMBTEMP	
100	 116	 062	 ZAM_CONVERTERTEMP	
100	 116	 100	 ZAM_OUTLTEMP_ELT1	
100	 116	 670	 ZAM_SPMLMOTNDE	
100	 116	 680	 ZAM_SPMELTP1	
100	 116	 690	 ZAM_SPMELTP2	
100	 116	 760	 ZAM_MOTOR_CURRENT_U1	
100	 116	 770	 ZAM_MOTOR_CURRENT_V1	
100	 116	 780	 ZAM_MOTOR_CURRENT_W1	
100	 116	 830	 ZAM_ENERGY_RECOVERY_IN	
100	 116	 840	 ZAM_ENERGY_RECOVERY_OUT	
100	 116	 969	 ZAM_RECIRCULATION_DONE	 X
100	 116	 970	 ZAM_RECIRCULATION_FAIL	 X
100	 117	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 117	 015	 ZAM_RHRSTOTAL	 X
100	 117	 024	 ZAM_MOTORSTART	
100	 117	 026	 ZAM_MODULEHOURS	
100	 117	 040	 ZAM_WORKPRESS	
100	 117	 060	 ZAM_AMBTEMP	
100	 117	 460	 ZAM_LAT	
100	 117	 470	 ZAM_DINLTEMP	
100	 117	 472	 ZAM_DEVAPORATING	
100	 117	 474	 ZAM_DCONDENSING	
100	 117	 480	 ZAM_DOUTLTEMP	
100	 118	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 118	 015	 ZAM_RHRSTOTAL	 X
100	 118	 020	 ZAM_RHRSLOADED	
100	 118	 040	 ZAM_WORKPRESS	
100	 118	 060	 ZAM_AMBTEMP	
100	 118	 360	 ZAM_OILTEMP	
100	 118	 450	 ZAM_PRESSDEWP	
100	 118	 760	 ZAM_MOTOR_CURRENT_U1	
100	 118	 770	 ZAM_MOTOR_CURRENT_V1	
100	 118	 780	 ZAM_MOTOR_CURRENT_W1	
100	 119	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 119	 015	 ZAM_RHRSTOTAL	 X
100	 119	 020	 ZAM_RHRSLOADED	
100	 119	 024	 ZAM_MOTORSTART	
100	 119	 026	 ZAM_MODULEHOURS	
100	 119	 028	 ZAM_LOADRELAY	
100	 119	 030	 ZAM_ACCVOL	
100	 119	 038	 ZAM_COMPOUT_TEMP	
100	 119	 040	 ZAM_WORKPRESS	
100	 119	 050	 ZAM_AMBPRESS	
100	 119	 060	 ZAM_AMBTEMP	
100	 119	 062	 ZAM_CONVERTERTEMP	
100	 119	 440	 ZAM_ATMOSDEWP	
100	 119	 450	 ZAM_PRESSDEWP	
100	 119	 470	 ZAM_DINLTEMP	
100	 119	 490	 ZAM_DOUTLPRESS	
100	 119	 494	 ZAM_TOWER_A_PRESS	
100	 119	 496	 ZAM_TOWER_B_PRESS	
100	 119	 60	 ZAM_CYCLE_TIME	
100	 120	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 120	 015	 ZAM_RHRSTOTAL	 X
100	 120	 024	 ZAM_MOTORSTART	
100	 120	 026	 ZAM_MODULEHOURS	
100	 120	 030	 ZAM_ACCVOL	
100	 120	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 120	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 120	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 120	 035	 ZAM_VSD_80-100_PERC_RPM	
100	 120	 040	 ZAM_WORKPRESS	
100	 120	 060	 ZAM_AMBTEMP	
100	 120	 062	 ZAM_CONVERTERTEMP	
100	 120	 100	 ZAM_OUTLTEMP_ELT1	
100	 120	 760	 ZAM_MOTOR_CURRENT_U1	
100	 120	 770	 ZAM_MOTOR_CURRENT_V1	
100	 120	 780	 ZAM_MOTOR_CURRENT_W1	
100	 120	 790	 ZAM_COOLWATER_IN	
100	 120	 820	 ZAM_COOLWATER_OUT	
100	 120	 830	 ZAM_ENERGY_RECOVERY_IN	
100	 120	 840	 ZAM_ENERGY_RECOVERY_OUT	
100	 120	 969	 ZAM_RECIRCULATION_DONE	 X
100	 120	 970	 ZAM_RECIRCULATION_FAIL	 X
100	 121	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 121	 015	 ZAM_RHRSTOTAL	 X
100	 121	 024	 ZAM_MOTORSTART	
100	 121	 026	 ZAM_MODULEHOURS	
100	 121	 030	 ZAM_ACCVOL	
100	 121	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 121	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 121	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 121	 034	 ZAM_VSD_60-80_PERC_RPM	
100	 121	 035	 ZAM_VSD_80-100_PERC_RPM	
100	 121	 040	 ZAM_WORKPRESS	
100	 121	 060	 ZAM_AMBTEMP	
100	 121	 062	 ZAM_CONVERTERTEMP	
100	 121	 100	 ZAM_OUTLTEMP_ELT1	
100	 121	 460	 ZAM_LAT	
100	 121	 760	 ZAM_MOTOR_CURRENT_U1	
100	 121	 770	 ZAM_MOTOR_CURRENT_V1	
100	 121	 780	 ZAM_MOTOR_CURRENT_W1	
100	 121	 790	 ZAM_COOLWATER_IN	
100	 121	 820	 ZAM_COOLWATER_OUT	
100	 121	 830	 ZAM_ENERGY_RECOVERY_IN	
100	 121	 840	 ZAM_ENERGY_RECOVERY_OUT	
100	 121	 969	 ZAM_RECIRCULATION_DONE	 X
100	 121	 970	 ZAM_RECIRCULATION_FAIL	 X
100	 122	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 122	 015	 ZAM_RHRSTOTAL	 X
100	 122	 024	 ZAM_MOTORSTART	
100	 122	 026	 ZAM_MODULEHOURS	
100	 122	 030	 ZAM_ACCVOL	
100	 122	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 122	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 122	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 122	 034	 ZAM_VSD_60-80_PERC_RPM	
100	 122	 035	 ZAM_VSD_80-100_PERC_RPM	
100	 122	 040	 ZAM_WORKPRESS	
100	 122	 060	 ZAM_AMBTEMP	
100	 122	 062	 ZAM_CONVERTERTEMP	
100	 122	 100	 ZAM_OUTLTEMP_ELT1	
100	 122	 670	 ZAM_SPMLMOTNDE	
100	 122	 680	 ZAM_SPMELTP1	
100	 122	 690	 ZAM_SPMELTP2	
100	 122	 760	 ZAM_MOTOR_CURRENT_U1	
100	 122	 770	 ZAM_MOTOR_CURRENT_V1	
100	 122	 780	 ZAM_MOTOR_CURRENT_W1	
100	 122	 790	 ZAM_COOLWATER_IN	
100	 122	 820	 ZAM_COOLWATER_OUT	
100	 122	 830	 ZAM_ENERGY_RECOVERY_IN	
100	 122	 840	 ZAM_ENERGY_RECOVERY_OUT	
100	 122	 969	 ZAM_RECIRCULATION_DONE	 X
100	 122	 970	 ZAM_RECIRCULATION_FAIL	 X
100	 123	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 123	 015	 ZAM_RHRSTOTAL	
100	 123	 024	 ZAM_MOTORSTART	
100	 123	 026	 ZAM_MODULEHOURS	
100	 123	 030	 ZAM_ACCVOL	
100	 123	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 123	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 123	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 123	 034	 ZAM_VSD_60-80_PERC_RPM	
100	 123	 035	 ZAM_VSD_80-100_PERC_RPM	
100	 123	 040	 ZAM_WORKPRESS	
100	 123	 060	 ZAM_AMBTEMP	
100	 123	 062	 ZAM_CONVERTERTEMP	
100	 123	 100	 ZAM_OUTLTEMP_ELT1	
100	 123	 460	 ZAM_LAT	
100	 123	 670	 ZAM_SPMLMOTNDE	
100	 123	 680	 ZAM_SPMELTP1	
100	 123	 690	 ZAM_SPMELTP2	
100	 123	 760	 ZAM_MOTOR_CURRENT_U1	
100	 123	 770	 ZAM_MOTOR_CURRENT_V1	
100	 123	 780	 ZAM_MOTOR_CURRENT_W1	
100	 123	 790	 ZAM_COOLWATER_IN	
100	 123	 820	 ZAM_COOLWATER_OUT	
100	 123	 830	 ZAM_ENERGY_RECOVERY_IN	
100	 123	 840	 ZAM_ENERGY_RECOVERY_OUT	
100	 123	 969	 ZAM_RECIRCULATION_DONE	 X
100	 123	 970	 ZAM_RECIRCULATION_FAIL	 X
100	 124	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 124	 015	 ZAM_RHRSTOTAL	 X
100	 124	 020	 ZAM_RHRSLOADED	
100	 124	 024	 ZAM_MOTORSTART	
100	 124	 026	 ZAM_MODULEHOURS	
100	 124	 028	 ZAM_LOADRELAY	
100	 124	 040	 ZAM_WORKPRESS	
100	 124	 060	 ZAM_AMBTEMP	
100	 124	 100	 ZAM_OUTLTEMP_ELT1	
100	 124	 450	 ZAM_PRESSDEWP	
100	 124	 460	 ZAM_LAT	
100	 124	 660	 ZAM_SPMMOTDE	
100	 124	 670	 ZAM_SPMLMOTNDE	
100	 124	 760	 ZAM_MOTOR_CURRENT_U1	
100	 124	 770	 ZAM_MOTOR_CURRENT_V1	
100	 124	 780	 ZAM_MOTOR_CURRENT_W1	
100	 125	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 125	 015	 ZAM_RHRSTOTAL	 X
100	 125	 024	 ZAM_MOTORSTART	
100	 125	 026	 ZAM_MODULEHOURS	
100	 125	 030	 ZAM_ACCVOL	
100	 125	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 125	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 125	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 125	 034	 ZAM_VSD_60-80_PERC_RPM	
100	 125	 035	 ZAM_VSD_80-100_PERC_RPM	
100	 125	 040	 ZAM_WORKPRESS	
100	 125	 060	 ZAM_AMBTEMP	
100	 125	 062	 ZAM_CONVERTERTEMP	
100	 125	 100	 ZAM_OUTLTEMP_ELT1	
100	 125	 670	 ZAM_SPMLMOTNDE	
100	 125	 680	 ZAM_SPMELTP1	
100	 125	 690	 ZAM_SPMELTP2	
100	 125	 760	 ZAM_MOTOR_CURRENT_U1	
100	 125	 770	 ZAM_MOTOR_CURRENT_V1	
100	 125	 780	 ZAM_MOTOR_CURRENT_W1	
100	 125	 830	 ZAM_ENERGY_RECOVERY_IN	
100	 125	 840	 ZAM_ENERGY_RECOVERY_OUT	
100	 125	 969	 ZAM_RECIRCULATION_DONE	 X
100	 125	 970	 ZAM_RECIRCULATION_FAIL	 X
100	 126	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 126	 015	 ZAM_RHRSTOTAL	 X
100	 126	 020	 ZAM_RHRSLOADED	
100	 126	 024	 ZAM_MOTORSTART	
100	 126	 026	 ZAM_MODULEHOURS	
100	 126	 028	 ZAM_LOADRELAY	
100	 126	 030	 ZAM_ACCVOL	
100	 126	 038	 ZAM_COMPOUT_TEMP	
100	 126	 040	 ZAM_WORKPRESS	
100	 126	 050	 ZAM_AMBPRESS	
100	 126	 060	 ZAM_AMBTEMP	
100	 126	 062	 ZAM_CONVERTERTEMP	
100	 126	 450	 ZAM_PRESSDEWP	
100	 126	 470	 ZAM_DINLTEMP	
100	 126	 490	 ZAM_DOUTLPRESS	
100	 126	 494	 ZAM_TOWER_A_PRESS	
100	 126	 496	 ZAM_TOWER_B_PRESS	
100	 126	 60	 ZAM_CYCLE_TIME	
100	 127	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 127	 015	 ZAM_RHRSTOTAL	 X
100	 127	 020	 ZAM_RHRSLOADED	
100	 127	 024	 ZAM_MOTORSTART	
100	 127	 026	 ZAM_MODULEHOURS	
100	 127	 028	 ZAM_LOADRELAY	
100	 127	 030	 ZAM_ACCVOL	
100	 127	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 127	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 127	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 127	 034	 ZAM_VSD_60-80_PERC_RPM	
100	 127	 035	 ZAM_VSD_80-100_PERC_RPM	
100	 127	 038	 ZAM_COMPOUT_TEMP	
100	 127	 040	 ZAM_WORKPRESS	
100	 127	 060	 ZAM_AMBTEMP	
100	 127	 062	 ZAM_CONVERTERTEMP	
100	 127	 070	 ZAM_DPAIRFILTER	
100	 127	 080	 ZAM_INLTEMP_ELT1	
100	 127	 100	 ZAM_OUTLTEMP_ELT1	
100	 127	 140	 ZAM_OUTLTEMP_ELT2	
100	 127	 224	 ZAM_IC1PRESS	
100	 127	 350	 ZAM_OILPRESS	
100	 127	 660	 ZAM_SPMMOTDE	
100	 127	 670	 ZAM_SPMLMOTNDE	
100	 127	 680	 ZAM_SPMELTP1	
100	 127	 710	 ZAM_SPMELTP4	
100	 127	 712	 ZAM_SPMELTP5	
100	 127	 714	 ZAM_SPMELTP6	
100	 127	 760	 ZAM_MOTOR_CURRENT_U1	
100	 127	 770	 ZAM_MOTOR_CURRENT_V1	
100	 127	 780	 ZAM_MOTOR_CURRENT_W1	
100	 999	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 999	 015	 ZAM_RHRSTOTAL	 X
100	 D01	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 PC1	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 PC1	 015	 ZAM_RHRSTOTAL	 X
100	 PC2	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 PC2	 015	 ZAM_RHRSTOTAL	 X
100	 PC2	 020	 ZAM_IMPHRS	 X
100	 PC3	 010	 ZAM_NTTOTAL_ACT	 X
100	 PC3	 015	 ZAM_NTTOTAL	 X
100	 PC3	 020	 ZAM_RHRSTOTAL_ACT	 X
100	 PC3	 025	 ZAM_RHRSTOTAL	 X
100	 X01	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 X01	 015	 ZAM_RHRSTOTAL	 X
100	 X01	 020	 ZAM_NTTOTAL_ACT	 X
100	 X01	 025	 ZAM_NTTOTAL	 X
100	 X01	 030	 ZAM_CALTOR	
100	 X01	 035	 ZAM_CALANG	
100	 X01	 040	 ZAM_CPK	
100	 X01	 045	 ZAM_CMK	
100	 X01	 50	 ZAM_TORQSET	
100	 X01	 55	 ZAM_ANGLESET	
100	 X01	 60	 ZAM_CYCLE_TIME	
100	 X01	 65	 ZAM_JOINT_TYPE	
100	 X01	 70	 ZAM_PROGRAMSET	
100	 X02	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 X02	 015	 ZAM_RHRSTOTAL	 X
100	 X03	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 X03	 015	 ZAM_RHRSTOTAL	 X
100	 X03	 020	 ZAM_NTTOTAL_ACT	 X
100	 X03	 025	 ZAM_NTTOTAL	 X
100	 X03	 65	 ZAM_JOINT_TYPE	
100	 X04	 015	 ZAM_RHRSTOTAL	 X
100	 X04	 025	 ZAM_NTTOTAL	 X
100	 X05	 015	 ZAM_RHRSTOTAL	 X
100	 X06	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 X06	 015	 ZAM_RHRSTOTAL	 X
100	 X06	 020	 ZAM_NTTOTAL_ACT	 X
100	 X06	 025	 ZAM_NTTOTAL	 X
100	 X06	 040	 ZAM_CPK	
100	 X06	 045	 ZAM_CMK	
100	 X06	 50	 ZAM_TORQSET	
100	 X06	 60	 ZAM_CYCLE_TIME	
100	 X06	 65	 ZAM_JOINT_TYPE	
100	 X07	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 X07	 015	 ZAM_RHRSTOTAL	 X
100	 X07	 020	 ZAM_NTTOTAL_ACT	 X
100	 X07	 025	 ZAM_NTTOTAL	 X
100	 X07	 030	 ZAM_CALTOR	
100	 X07	 040	 ZAM_CPK	
100	 X07	 045	 ZAM_CMK	
100	 X07	 50	 ZAM_TORQSET	
100	 X07	 60	 ZAM_CYCLE_TIME	
100	 X07	 65	 ZAM_JOINT_TYPE	
100	 X07	 70	 ZAM_PROGRAMSET	
100	 Y01	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 Y01	 015	 ZAM_RHRSTOTAL	 X
100	 Y01	 020	 ZAM_IMPHRS	 X
100	 Y01	 055	 ZAM_DRILLM	 X
100	 Y01	 065	 ZAM_TON_LO	 X
100	 Y01	 070	 ZAM_TRAYS_TR	
100	 Y01	 075	 ZAM_TON_TR	
100	 Y02	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 Y02	 015	 ZAM_RHRSTOTAL	 X
100	 Y02	 060	 ZAM_BUCK_LO	 X
100	 Y02	 065	 ZAM_TON_LO	 X
100	 Y03	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 Y03	 015	 ZAM_RHRSTOTAL	 X
100	 Y03	 070	 ZAM_TRAYS_TR	
100	 Y03	 075	 ZAM_TON_TR	
