[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_CONTACT_ADDRESS_EXTR,N/A,672,518,154,23%,Contact Address extraction for ACT!
[Totle], ,672,518,154,23%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_CONTRACT_HDR_STAT_EXTR,N/A,400,236,164,41%,Contract Header Status extraction for ACT!
[Totle], ,400,236,164,41%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_CONTRACT_HDR_TEXT_EXTR,N/A,397,231,166,42%,Contract Header Texts extraction for ACT!
[Totle], ,397,231,166,42%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_CONTRACT_HEADER_EXTR,N/A,"1,128",964,164,15%,Contract Header Data extraction for ACT!
[Totle], ,"1,128",964,164,15%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_CONTRACT_ITEM_EXTR,N/A,"1,458","1,208",250,17%,Contract Item Data extraction for ACT!
[Totle], ,"1,458","1,208",250,17%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_CONTRACT_ITM_BIPL_EXTR,N/A,391,239,152,39%,Contract Item Billing Plans extraction for ACT!
[Totle], ,391,239,152,39%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_CONTRACT_ITM_COND_EXTR,N/A,427,251,176,41%,Contract Item Conditions extraction for ACT!
[Totle], ,427,251,176,41%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_CONTRACT_ITM_OVHL_EXTR,N/A,505,326,179,35%,Contract Item Overhaul data extraction for ACT!
[Totle], ,505,326,179,35%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_CONTRACT_ITM_STAT_EXTR,N/A,414,248,166,40%,Contract Item Status extraction for ACT!
[Totle], ,414,248,166,40%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPMENT_ADDRESS_EXTR,N/A,488,332,156,32%,Equipment Address extraction for ACT!
[Totle], ,488,332,156,32%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPMENT_CHAR_EXTR,N/A,611,318,293,48%,Equipment Characteristics extraction for ACT!
[Totle], ,611,318,293,48%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPMENT_CLASS_EXTR,N/A,307,167,140,46%,Equipment Class extraction for ACT!
[Totle], ,307,167,140,46%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPMENT_DATA_EXTR,N/A,"1,038",827,211,20%,Equipment Data extraction for ACT!
[Totle], ,"1,038",827,211,20%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPMENT_MEASDOC_EXTR,N/A,387,237,150,39%,Equipment Measurement Documents extraction for ACT!
[Totle], ,387,237,150,39%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPMENT_PARTNER_EXTR,N/A,506,315,191,38%,Equipment Partners extraction for ACT!
[Totle], ,506,315,191,38%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPMENT_STATUS_EXTR,N/A,383,215,168,44%,Equipment Status extraction for ACT!
[Totle], ,383,215,168,44%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPMENT_TEXT_EXTR,N/A,357,196,161,45%,Equipment Texts extraction for ACT!
[Totle], ,357,196,161,45%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPM_ADDRESS_B_EXTR,N/A,895,725,170,19%,Equipment Address extraction for ACT!
[Totle], ,895,725,170,19%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPM_ADDRESS_EXTR,N/A,866,717,149,17%,Equipment Address extraction for ACT!
[Totle], ,866,717,149,17%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPM_NOTIF_TEXT_EXT2,N/A,500,326,174,35%,Equipments: Notification Item Texts extraction for ACT!
[Totle], ,500,326,174,35%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPM_NOTIF_TEXT_EXTR,N/A,503,304,199,40%,Equipments: Notification Item Texts extraction for ACT!
[Totle], ,503,304,199,40%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPM_NR_INPUT,N/A,247,152,95,38%,Read Equipment Numbers into UNIX file
[Totle], ,247,152,95,38%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPM_SERV_HIST_EXTR,N/A,581,362,219,38%,Equipment Service History extraction for ACT!
[Totle], ,581,362,219,38%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_EQUIPM_WARRANTY_EXTR,N/A,439,284,155,35%,Equipment Warranty extraction for ACT!
[Totle], ,439,284,155,35%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ACT_SHIPTO_ADDRESS_EXTR,N/A,485,355,130,27%,Ship-to Address extraction for ACT!
[Totle], ,485,355,130,27%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ADS_SET_UP_CHECK_PORTAL,N/A,132,39,93,70%,OSS894009: check set-up of Adobe Services (for PDf printing)
[Totle], ,132,39,93,70%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ADV_SHIP_AUTO,N/A,14,3,11,79%,Program YSE_ADV_SHIP_AUTO
YSE_ADV_SHIP_AUTO_EV,N/A,411,257,154,37%,Include YSE_ADV_SHIP_AUTO_EV
YSE_ADV_SHIP_AUTO_F01,N/A,99,59,40,40%,Include YSE_ADV_SHIP_AUTO_F01
YSE_ADV_SHIP_AUTO_SEL,N/A,6,3,3,50%,Include YSE_ADV_SHIP_AUTO_SEL
YSE_ADV_SHIP_AUTO_TOP,N/A,52,31,21,40%,Include YSE_ADV_SHIP_AUTO_TOP
[Totle], ,582,353,229,39%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ADV_SHIP_LIST,N/A,372,207,165,44%,List SO / ASSO
[Totle], ,372,207,165,44%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_APAV,N/A,18,2,16,89%,Program YSE_AM_APAV
YSE_AM_APAVEV,N/A,399,286,113,28%,Include YSE_AM_APAVEV
YSE_AM_APAVSEL,N/A,12,8,4,33%,Include YSE_AM_APAVSEL
YSE_AM_APAVTOP,N/A,100,75,25,25%,Include YSE_AM_APAVTOP
[Totle], ,529,371,158,30%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_APAV_FASTER,N/A,17,2,15,88%,YSE_AM_APAV_FASTER (copy of YSE_AM_APAV)
YSE_AM_APAVEV1,N/A,417,300,117,28%,Include YSE_AM_APAVEV
YSE_AM_APAVSEL,N/A,12,8,4,33%,Include YSE_AM_APAVSEL
YSE_AM_APAVTOP,N/A,100,75,25,25%,Include YSE_AM_APAVTOP
[Totle], ,546,385,161,29%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_INST_BASE_REPORTS,N/A,42,6,36,86%,
YSE_AM_INST_BASE_REPORTS_EV,N/A,511,313,198,39%,Include YSE_INST_BASE_REPORTS_EV
YSE_AM_INST_BASE_REPORTS_F01,N/A,"1,905","1,190",715,38%,Include YSE_INST_BASE_REPORTS_F01
YSE_AM_INST_BASE_REPORTS_I01,N/A,18,10,8,44%,Include YSE_INST_BASE_REPORTS_I01
YSE_AM_INST_BASE_REPORTS_LCL,N/A,68,51,17,25%,Include YSE_INST_BASE_REPORTS_LCL
YSE_AM_INST_BASE_REPORTS_O02,N/A,61,34,27,44%,Include YSE_INST_BASE_REPORTS_O02
YSE_AM_INST_BASE_REPORTS_SEL,N/A,99,67,32,32%,Include YSE_INST_BASE_REPORTS_SEL
YSE_AM_INST_BASE_REPORTS_TOP,N/A,243,155,88,36%,Include YSE_INST_BASE_REPORTS_TOP
YSE_AM_INST_BASE_REPORTS,100,8,5,3,38%,Display installed base reports
[Totle], ,"2,955","1,831","1,124",38%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_INVOICE_SF,N/A,"2,910","1,795","1,115",38%,Print Program for Sales Documents
ADDI_TYPES_BUYING,N/A,85,44,41,48%,Print Program for Sales Documents
ADDI_TYPES_DELIVERIES,N/A,34,5,29,85%,Print Program for Sales Documents
ADDI_TYPES_GOODS_MOVEMENT,N/A,9,2,7,78%,Print Program for Sales Documents
ADDI_TYPES_IDOC,N/A,312,219,93,30%,Print Program for Sales Documents
ADDI_TYPES_SALES_ORDER,N/A,58,17,41,71%,Print Program for Sales Documents
BDDIREKT,N/A,19,5,14,74%,Print Program for Sales Documents
LV01APRO,N/A,31,14,17,55%,Include contains the values for the log types
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
RVDIREKT,N/A,891,673,218,24%,Direct Values
RVMESSAGE,N/A,54,38,16,30%,Direct Values
RVVBTYP,N/A,116,87,29,25%,Direct Values
SAPCAMFL,N/A,17,2,15,88%,Direct Values
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
TDOBJECTS,N/A,6,2,4,67%,Include for different users: Data declaration for ZAV
VEDADATA,N/A,111,66,45,41%,Common Parts Contract Data
[Totle], ,"4,742","3,027","1,715",36%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_INVOICE_SF_250808,N/A,"2,353","1,458",895,38%,Print Program for Sales Documents
ADDI_TYPES_BUYING,N/A,85,44,41,48%,Print Program for Sales Documents
ADDI_TYPES_DELIVERIES,N/A,34,5,29,85%,Print Program for Sales Documents
ADDI_TYPES_GOODS_MOVEMENT,N/A,9,2,7,78%,Print Program for Sales Documents
ADDI_TYPES_IDOC,N/A,312,219,93,30%,Print Program for Sales Documents
ADDI_TYPES_SALES_ORDER,N/A,58,17,41,71%,Print Program for Sales Documents
BDDIREKT,N/A,19,5,14,74%,Print Program for Sales Documents
LV01APRO,N/A,31,14,17,55%,Include contains the values for the log types
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
RVDIREKT,N/A,891,673,218,24%,Direct Values
RVMESSAGE,N/A,54,38,16,30%,Direct Values
RVVBTYP,N/A,116,87,29,25%,Direct Values
SAPCAMFL,N/A,17,2,15,88%,Direct Values
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
TDOBJECTS,N/A,6,2,4,67%,Include for different users: Data declaration for ZAV
VEDADATA,N/A,111,66,45,41%,Common Parts Contract Data
[Totle], ,"4,185","2,690","1,495",36%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_LOG1,N/A,503,254,249,50%,AM: Reservation checks
[Totle], ,503,254,249,50%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_LOG2,N/A,469,228,241,51%,Find the sales order stock on SO from CS
[Totle], ,469,228,241,51%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_REVENUE,N/A,26,6,20,77%,AM Revenue Reporting
YSE_AM_REVENUE_EVENTS,N/A,31,21,10,32%,Include YSE_AM_REVENUE_EVENTS
YSE_AM_REVENUE_FORMS,N/A,"2,588","1,777",811,31%,Include YSE_AM_REVENUE_FORMS
YSE_AM_REVENUE_GD,N/A,427,350,77,18%,Include YSE_AM_REVENUE_GD
YSE_AM_REVENUE_SSCR,N/A,89,79,10,11%,Include YSE_AM_REVENUE_SSCR
[Totle], ,"3,161","2,233",928,29%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_REV_SERNR,N/A,"2,012","1,410",602,30%,Sales reporting
[Totle], ,"2,012","1,410",602,30%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_RVADOR01,N/A,"3,621","2,326","1,295",36%,Print Program for Sales Documents
ADDI_TYPES_BUYING,N/A,85,44,41,48%,Print Program for Sales Documents
ADDI_TYPES_DELIVERIES,N/A,34,5,29,85%,Print Program for Sales Documents
ADDI_TYPES_GOODS_MOVEMENT,N/A,9,2,7,78%,Print Program for Sales Documents
ADDI_TYPES_IDOC,N/A,312,219,93,30%,Print Program for Sales Documents
ADDI_TYPES_SALES_ORDER,N/A,58,17,41,71%,Print Program for Sales Documents
BDDIREKT,N/A,19,5,14,74%,Print Program for Sales Documents
LV01APRO,N/A,31,14,17,55%,Include contains the values for the log types
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
RVDIREKT,N/A,891,673,218,24%,Direct Values
RVMESSAGE,N/A,54,38,16,30%,Direct Values
RVVBTYP,N/A,116,87,29,25%,Direct Values
SAPCAMFL,N/A,17,2,15,88%,Direct Values
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
TDOBJECTS,N/A,6,2,4,67%,Include for different users: Data declaration for ZAV
VEDADATA,N/A,111,66,45,41%,Common Parts Contract Data
[Totle], ,"5,453","3,558","1,895",35%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_RVADOR01_ACT,N/A,"3,662","2,336","1,326",36%,Print Program for Sales Documents
ADDI_TYPES_BUYING,N/A,85,44,41,48%,Print Program for Sales Documents
ADDI_TYPES_DELIVERIES,N/A,34,5,29,85%,Print Program for Sales Documents
ADDI_TYPES_GOODS_MOVEMENT,N/A,9,2,7,78%,Print Program for Sales Documents
ADDI_TYPES_IDOC,N/A,312,219,93,30%,Print Program for Sales Documents
ADDI_TYPES_SALES_ORDER,N/A,58,17,41,71%,Print Program for Sales Documents
BDDIREKT,N/A,19,5,14,74%,Print Program for Sales Documents
LV01APRO,N/A,31,14,17,55%,Include contains the values for the log types
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
RVDIREKT,N/A,891,673,218,24%,Direct Values
RVMESSAGE,N/A,54,38,16,30%,Direct Values
RVVBTYP,N/A,116,87,29,25%,Direct Values
SAPCAMFL,N/A,17,2,15,88%,Direct Values
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
TDOBJECTS,N/A,6,2,4,67%,Include for different users: Data declaration for ZAV
VEDADATA,N/A,111,66,45,41%,Common Parts Contract Data
[Totle], ,"5,494","3,568","1,926",35%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_RVADOR01_NEW,N/A,"3,502","2,242","1,260",36%,Print Program for Sales Documents
ADDI_TYPES_BUYING,N/A,85,44,41,48%,Print Program for Sales Documents
ADDI_TYPES_DELIVERIES,N/A,34,5,29,85%,Print Program for Sales Documents
ADDI_TYPES_GOODS_MOVEMENT,N/A,9,2,7,78%,Print Program for Sales Documents
ADDI_TYPES_IDOC,N/A,312,219,93,30%,Print Program for Sales Documents
ADDI_TYPES_SALES_ORDER,N/A,58,17,41,71%,Print Program for Sales Documents
BDDIREKT,N/A,19,5,14,74%,Print Program for Sales Documents
LV01APRO,N/A,31,14,17,55%,Include contains the values for the log types
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
RVDIREKT,N/A,891,673,218,24%,Direct Values
RVMESSAGE,N/A,54,38,16,30%,Direct Values
RVVBTYP,N/A,116,87,29,25%,Direct Values
SAPCAMFL,N/A,17,2,15,88%,Direct Values
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
TDOBJECTS,N/A,6,2,4,67%,Include for different users: Data declaration for ZAV
VEDADATA,N/A,111,66,45,41%,Common Parts Contract Data
[Totle], ,"5,334","3,474","1,860",35%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_SEO_PRCTR_REDERIVE,N/A,186,125,61,33%,SEED: re-derive service order prctr
[Totle], ,186,125,61,33%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_SPLIT_OF_REVENUES,N/A,21,5,16,76%,Project SEED - Split of revenues
YSE_AM_SPLIT_OF_REVENUES_EV,N/A,173,122,51,29%,Include YSE_SPLIT_OF_REVENUES_EV
YSE_AM_SPLIT_OF_REVENUES_F01,N/A,570,339,231,41%,Include YSE_AM_SPLIT_OF_REVENUES_F01
YSE_AM_SPLIT_OF_REVENUES_I01,N/A,18,10,8,44%,Include YSE_AM_SPLIT_OF_REVENUES_I01
YSE_AM_SPLIT_OF_REVENUES_O01,N/A,59,32,27,46%,Include YSE_AM_SPLIT_OF_REVENUES_O01
YSE_AM_SPLIT_OF_REVENUES_SEL,N/A,58,43,15,26%,Include YSE_SPLIT_OF_REVENUES_SEL
YSE_AM_SPLIT_OF_REVENUES_TOP,N/A,60,45,15,25%,Include YSE_SPLIT_OF_REVENUES_TOP
YSE_AM_SPLIT_OF_REVENUES,100,7,5,2,29%,Display screen
[Totle], ,966,601,365,38%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AM_TEMP_LINKNOTIFTOORDER,N/A,275,186,89,32%,Test program for AM NotifLinkToOrder workflow alternative
[Totle], ,275,186,89,32%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ARCHIVE_SEARCH,N/A,363,219,144,40%,ArchiveLink: Stored Documents Search
[Totle], ,363,219,144,40%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ASO_DEL_BLOCK_REMOVE,N/A,20,1,19,95%,SEED: remove asso del block fix report
[Totle], ,20,1,19,95%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_ASSIGN_PARTN_TO_EQUIP,N/A,526,286,240,46%,Data Transfer for Service Contracts
[Totle], ,526,286,240,46%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AUTOMON_ORD_COMPL,N/A,643,436,207,32%,Visitour/SAP closed orders alignment
[Totle], ,643,436,207,32%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AUTOMON_VT_SAP,N/A,"1,190",803,387,33%,Auto Processing of Visitour Monitoring Tool
[Totle], ,"1,190",803,387,33%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AUTOMON_VT_SAP_CNF,N/A,377,235,142,38%,Automation of align VisiTour with SAP (CNF Order)
[Totle], ,377,235,142,38%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AUTOMON_VT_SAP_PARTS,N/A,755,297,458,61%,Automation of Monitoring tool VisiTour vs. SAP (Spareparts)
[Totle], ,755,297,458,61%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AUTO_PLANNED_SEO,N/A,820,546,274,33%,Automatic creation of planned service orders
[Totle], ,820,546,274,33%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AUTO_VT_SAP_VTID,N/A,"1,047",570,477,46%,Monitoring tool VisiTour vs. SAP : VTID
[Totle], ,"1,047",570,477,46%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AUT_APPROV_FLOW,N/A,247,145,102,41%,D176 AM Automatic Approval Flow - Determin Percentages and B
[Totle], ,247,145,102,41%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AUT_PROFIT_CTR_CLASS_2,N/A,168,97,71,42%,Program to edit Profit Derivation table YSE_PRCTR_CLASS
[Totle], ,168,97,71,42%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AUT_PROFIT_CTR_DERIV_2,N/A,202,88,114,56%,Program to edit Profit Derivation table YSE_PRCTR_DERIV
[Totle], ,202,88,114,56%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_AUT_PROFIT_CTR_DERIV_2_CQ2,N/A,200,88,112,56%,Program to edit Profit Derivation table YSE_PRCTR_DERIV
[Totle], ,200,88,112,56%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_BACKORDER_LIST_ALV,N/A,848,426,422,50%,Backorder List
[Totle], ,848,426,422,50%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_BAPI_UPLOAD,N/A,10,1,9,90%,using bapi download
[Totle], ,10,1,9,90%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_BAPI_UPLOAD1,N/A,119,53,66,55%,working with bapi
[Totle], ,119,53,66,55%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_BATCH_BLOCK,N/A,443,297,146,33%,Block Goods movements of Batch materials
[Totle], ,443,297,146,33%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_BILL_OUTPUT,N/A,264,174,90,34%,Billing header output add
[Totle], ,264,174,90,34%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_CALC_BEER,N/A,63,42,21,33%,????????????
[Totle], ,63,42,21,33%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_CALL_BAPIPOCHANGE,N/A,110,63,47,43%,SE : Submit of bapi_sales_order_change
[Totle], ,110,63,47,43%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_CALL_BAPISALESORDERCHANGE,N/A,92,47,45,49%,SE : Submit of bapi_sales_order_change
[Totle], ,92,47,45,49%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_CAPTURE_EXCH_RATE,N/A,963,674,289,30%,Auto Upload Russian Central Bank Rates from Internet
[Totle], ,963,674,289,30%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_CCRDC_REPORT,N/A,57,14,43,75%,CC-RDC Reporting
YSE_CCRDC_REPORT_FORMS,N/A,"1,393","1,074",319,23%,Include YSE_CCRDC_REPORT_FORMS
YSE_CCRDC_REPORT_SELSCR,N/A,33,16,17,52%,Include YSE_CCRDC_REPORT_SELSCR
YSE_CCRDC_REPORT_TOP,N/A,338,268,70,21%,Include YSE_CCRDC_REPORT_TOP
[Totle], ,"1,821","1,372",449,25%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_CHANGE_CONF_CTRL,N/A,243,182,61,25%,Change PO confirmation control
[Totle], ,243,182,61,25%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_CHANGE_IDOCSTATUS_67,N/A,276,162,114,41%,Change IDoc-status from 51 to 67 (for GR based invoicing)
[Totle], ,276,162,114,41%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_CHANGE_ORDERS_COPA,N/A,506,269,237,47%,Change orders to rectify COPA (sign)
[Totle], ,506,269,237,47%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_CHANGE_PO_GRBASEDINV,N/A,196,93,103,53%,Change PO : GR-Based Invoice Indicator
[Totle], ,196,93,103,53%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_CHECK_ROUTINES,N/A,803,459,344,43%,AM: Common routines for ABAP programs
[Totle], ,803,459,344,43%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
